0.0325001;11004.9;0.0325001;564392;0.0325;442952;0.0325;5.38126E+06
0.0327502;11123.8;0.0327502;569153;0.0327501;445846;0.0327501;5.42124E+06
0.0330002;11235.5;0.0330002;573902;0.0330003;448778;0.0330003;5.46174E+06
0.0332502;11341.8;0.0332502;578654;0.0332504;451807;0.0332504;5.50198E+06
0.0335002;11423.5;0.0335002;583203;0.0335001;454889;0.0335001;5.5421E+06
0.0337501;11522.7;0.0337501;587908;0.0337502;457954;0.0337502;5.58226E+06
0.0340001;11631.9;0.0340001;592589;0.034;460845;0.034;5.62284E+06
0.0342501;11729.9;0.0342501;597174;0.0342503;463867;0.0342503;5.66292E+06
0.0345;11819.2;0.0345;601848;0.0345002;467026;0.0345002;5.70326E+06
0.0347501;11928.1;0.0347501;606545;0.0347501;470221;0.0347501;5.74339E+06
0.035;12048.2;0.035;611261;0.035;473369;0.035;5.78258E+06
0.0352501;12131.8;0.0352501;615961;0.0352503;476342;0.0352503;5.82215E+06
0.0355001;12238.9;0.0355001;620660;0.0355002;479107;0.0355002;5.86206E+06
0.0357502;12351.2;0.0357502;625361;0.0357502;481995;0.0357502;5.90264E+06
0.0360001;12444.4;0.0360001;630069;0.0360001;484865;0.0360001;5.94361E+06
0.0362501;12545.1;0.0362501;634759;0.0362502;487710;0.0362502;5.98461E+06
0.0365001;12634.8;0.0365001;639476;0.0365001;490353;0.0365001;6.02608E+06
0.0367501;12707;0.0367501;644236;0.0367501;492945;0.0367501;6.06789E+06
0.0370002;12791.6;0.0370002;649008;0.0370003;495658;0.0370003;6.10988E+06
0.0372502;12890.5;0.0372502;653813;0.0372501;498355;0.0372501;6.15168E+06
0.0375001;12970.1;0.0375001;658460;0.0375002;501070;0.0375002;6.19384E+06
0.0377501;13067.4;0.0377501;663187;0.0377502;503844;0.0377502;6.23599E+06
0.0380002;13151.4;0.0380002;667953;0.0380003;506687;0.0380003;6.27825E+06
0.0382502;13248.3;0.0382502;672732;0.0382503;509675;0.0382503;6.32024E+06
0.0385;13340.7;0.0385;677501;0.0385;512771;0.0385;6.362E+06
0.0387502;13432.7;0.0387502;682281;0.03875;515965;0.03875;6.40385E+06
0.0390002;13540;0.0390002;687057;0.0390002;518942;0.0390002;6.44565E+06
0.0392502;13632.9;0.0392502;691814;0.0392503;521808;0.0392503;6.48822E+06
0.0395001;13737.5;0.0395001;696574;0.0395003;524730;0.0395003;6.53129E+06
0.03975;13840.3;0.03975;701311;0.03975;527806;0.03975;6.5745E+06
0.0400001;13945.6;0.0400001;706059;0.0400003;531081;0.0400003;6.61806E+06
0.0402501;14046.2;0.0402501;710789;0.0402502;534557;0.0402502;6.66097E+06
0.0405;14160.1;0.0405;715517;0.0405002;538180;0.0405002;6.70408E+06
0.0407502;14266.9;0.0407502;720244;0.0407503;541800;0.0407503;6.74733E+06
0.0410001;14377.1;0.0410001;724955;0.0410002;545383;0.0410002;6.79098E+06
0.0412501;14493.4;0.0412501;729657;0.04125;549163;0.04125;6.83443E+06
0.0415;14608.9;0.0415;734349;0.0415;552776;0.0415;6.87863E+06
0.0417502;14723.8;0.0417502;739033;0.0417502;556454;0.0417502;6.92317E+06
0.042;14842.5;0.042;743699;0.0420001;560183;0.0420001;6.9681E+06
0.0422502;14963.8;0.0422502;748366;0.0422504;563938;0.0422504;7.01373E+06
0.0425;15084.5;0.0425;753011;0.0425003;567565;0.0425003;7.06011E+06
0.0427501;15211.4;0.0427501;757657;0.0427501;571313;0.0427501;7.10756E+06
0.043;15343;0.043;761191;0.0430001;575060;0.0430001;7.15515E+06
0.0432501;15505;0.0432501;764857;0.0432503;578871;0.0432503;7.20328E+06
0.0435002;15566.5;0.0435002;768495;0.0435003;582824;0.0435003;7.2513E+06
0.0437501;15690.6;0.0437501;771513;0.0437504;586649;0.0437504;7.29965E+06
0.0440001;15814.5;0.0440001;774116;0.0440001;590682;0.0440001;7.34872E+06
0.0442501;15879.9;0.0442501;777477;0.0442502;594844;0.0442502;7.39801E+06
0.0445;15934.4;0.0445;780483;0.0445;599121;0.0445;7.44783E+06
0.0447502;16036.4;0.0447502;783770;0.0447502;603705;0.0447502;7.49756E+06
0.0450001;16140.9;0.0450001;787121;0.045;608211;0.045;7.54638E+06
0.0452501;16228.2;0.0452501;790464;0.0452503;612761;0.0452503;7.59642E+06
0.0455001;16354;0.0455001;793894;0.0455001;617305;0.0455001;7.64605E+06
0.04575;16450.8;0.04575;797364;0.0457502;621789;0.0457502;7.6962E+06
0.0460002;16563.7;0.0460002;800894;0.0460003;625650;0.0460003;7.74629E+06
0.0462502;16640.7;0.0462502;803280;0.0462501;629194;0.0462501;7.79828E+06
0.0465001;16798.1;0.0465001;806593;0.0465003;632820;0.0465003;7.85167E+06
0.0467501;16829.4;0.0467501;809550;0.0467501;636625;0.0467501;7.90596E+06
0.0470001;16965;0.0470001;812281;0.047;640527;0.047;7.96088E+06
0.04725;17045.2;0.04725;815193;0.0472504;644257;0.0472504;8.01647E+06
0.0475002;17121.3;0.0475002;817937;0.0475004;647765;0.0475004;8.07272E+06
0.0477501;17217.9;0.0477501;820969;0.0477504;651342;0.0477504;8.12917E+06
0.0480001;17304.5;0.0480001;823956;0.0480001;654683;0.0480001;8.18604E+06
0.04825;17407.2;0.04825;826766;0.0482502;658200;0.0482502;8.24442E+06
0.0485001;17420.4;0.0485001;828903;0.0485004;661884;0.0485004;8.30323E+06
0.0487501;17584.1;0.0487501;831733;0.0487502;665666;0.0487502;8.36278E+06
0.049;17604;0.049;834183;0.049;669668;0.049;8.42267E+06
0.0492501;17697;0.0492501;836878;0.04925;673766;0.04925;8.48207E+06
0.0495001;17803;0.0495001;839426;0.0495001;678000;0.0495001;8.5407E+06
0.04975;17825.9;0.04975;841505;0.0497502;682413;0.0497502;8.59929E+06
0.05;17926.8;0.05;843987;0.05;686970;0.05;8.65745E+06
